danghsamsienq	(见ngwzsamsienq) 蛇[俗称三线蛇]\n
danghseizcauj	(见duzganjcaengh) 一种毒虫\n
danghsienx	(见byalae) 黄鳝\n
danghyenz	当然\n
dap	塔；宝塔\n搭(车)；搭(架子)\n[方]heiq 搭配\n搭伙[加入伙食组织]\n答[用于回答]；解答 Lauxsae gauj suyoz，de cungj ～ deng lo．老师考数学，他都答对了。\n(荆棘)钩住\n(见laeuz) 绊(脚)\n(见nangq) (蚂蝗)咬\n(见lawh) 代替；替换\n(见dat) 打(耳光、头)\n
dapanq	答案\n
dapboiq	[方]doengzboih；doxboiq；doxdap 搭配\n
dapbueg	(见dakmyaiz) 围嘴儿\n
daplaiz	(见dakmyaiz) 围嘴儿\n
dapmbaq	[方]dakmbaq；dangjmbaq 垫肩；托肩[用厚布缝制成，挑担时搭在肩头上，以减轻肩部压力]\n
dapmyaiz	[与dakmyaiz同] 围嘴儿；口水兜；口水围\n
dapnaiz	(见dakmyaiz) 围嘴儿\n
dapnangq	(见doxnem) 瓜葛[比喻辗转相连的社会关系，也泛指两件事情互相牵连的关系]\n
dapnengq	(见doxnem) 瓜葛\n
dapsaih	叠罗汉[一种游戏]\n
dapwngq	[方]wngqcingz 答应；应承\n
dat	[方]ben 削[如削瓜皮等]\n山崖；峭壁\n[方] dap；daenq 打(耳光、头)\n(见gat) (用绳)割切(软东西，如粽子、糍粑等)\n
dau	()刀(纸) sam ～ ceij 三刀纸\n[方]yinx；bon；laeuh；swiq；yoek；luj；hinx；soi；coi；leuq 套[引出真情话]\n(见cauq) 乱翻；乱搜；乱抄。\n(见gunj) 犁(田)[已犁过一次，再去犁]\n(见rauh) 中等[指不大不小的动、植物、物件]\n
daudij	(见dauqdaej) 到底；毕竟；究竟\n
daudwz	道德\n
dauz	[方] doz ①锉子 ②锉  ～ gawq 锉锯子\n淘(金)\n(见damh) 泡(饭)\n
dauzhak	(大种的)桃子\n
dauzheiq	[方]aeuqheiq；capheiq；ngaeugiq 心烦；忧心\n
dauzlaez	[方] 淤泥\n
dauzrin	野桃子[比一般桃子硬]\n
dauj	(见couq) 铸\n[方]bok 倒；倾倒\n把原来的建筑物拆掉\n捣乱；破坏 De youq gizhaenx doeg saw，mwngz gaej bae ～ de．他在那里读书，你不要去捣乱。\n
daujcauz	(见dauqcauz) ①盖瓦时，把瓦放颠倒了。 ②因大风、大雨瓦面水倒流。\n
daujcauq	倒闭\n
daujluenh	捣乱\n
daujlun	讨论\n
daux	(见giuz) 翘[例如木板被晒后翘起]\n(见mbwnj) (刀或锄口)卷\n
dauxsaeh	(见daeuhseih) 豆豉\n
dauq	[方]doiq；duet；huq ①( )套(衣服) ②罩(在外面)\n为止\n叫牛向后转\n(见gang) 同一时期生的一群动物\n(见ma) 归来；回来\n(见dauqfanj) 反而\n
dauqbae	(见baema) 回去\n
dauqcauz	[方]daujcauz；doiqcauz ①盖瓦时，把瓦放颠倒了。 ②因大风大雨瓦面水倒流。\n
dauqcawq	[方]mwnqmwnq；lengqlengq 到处；处处\n
dauqcungz	[方]moq 重新 Cingj mwngz ～ gangj baez ndeu．请你重新讲一次。\n
dauqdaej	[方]nyinx；daudij到底；毕竟；究竟；终归  ～ gijneix dwg gijmaz? 这些到底是什么? ～ dwg de gangj ndaej deng 毕竟是他讲得对。\n
dauqdaeuj	[方]dauqmoq；deuhmaz；daeujmoq 再来；又来\n(见ma) 归来；回来\n
dauqding	下厅[正厅对面的小厅，中间隔着天井]\n
dauqdingq	[方]dungjdingq 颠倒 gangj vah ～  讲话颠倒 venj ～  倒挂\n
dauqdoet	(见dauqnyangz) ①相反 ②逆 raemx ～  水逆流\n
dauqfanj	相反 [方]dauqmyaenj；dauq 反而 Yienghneix guh ～ ndei． 这样做反而好。\n
dauqgaep	(见dauqhaeb) 反咬；倒打一耙\n
dauqgen	袖套[指用蒲草编成的，打谷时套在手臂上，保护皮肤]\n
dauqhaeb	(与fanjhaeb同) [方]fanmomh；dauqgaep；fangoep；fanheuj 反咬；倒打一耙\n
dauqheu	返青\n
dauqingj	[方]dongq (光线)反射；(阳光)反照\n
dauqlix	复活\n
dauqma	(见ma) 归来；回来\n
dauqmoq	(见dauqdaeuj) 又来；再来\n
dauqmyaenj	(见dauqfanj) 反而\n
dauqndaem	套种\n
dauqndiu	[方]vanzyangz；vanx；hoizheiq；dauqsingj 苏醒\n
dauqngeix	(见 dwendauq) 想起，提起(往事)\n
dauqnyangz	[方]dangnyangz；dangqnyangz；dauqdoet ①相反[方向相反] ②逆 raemx ～  水逆流\n
dauqsiengj	[方]ngeixdaengz；hoizsiengj；nihdaengz 回想；回忆\n
dauqsingj	(见dauqndiu) 苏醒\n
dauh	道，道场，道公所做的迷信活动 guh ～  做道场\n[方] 留下一点[倒东西时没有倒完，留下一点在容器里] Bat raemx neix gaej raix liux bae， ～ di youq ndaw de．这盆水不要倒光，留一点在里面。\n
dauhdoengj	(见doengjfouz) 用藤或竹蔑编成的圆圈，挑水时放在桶口，防水荡出桶外\n
dauhgoenj	(见ndaemgyoiq) 倒栽葱\n
dauhleix	道理；理由\n
dauhloh	道路\n(见daeuzloh) ①头路；门路 ②事情；工作\n
daw	肉茧；茧子；趼子[手掌或脚掌上因摩擦而生成的厚皮]\n肫；胗子[禽类、鸟类的胃] dae\n(见swnx) 芋头或红薯煮熟后，肉质不松\n(见nwnj) 被虫咬或被鞭打后，皮肤所起的红疙瘩或血痕\n(见cid) 结实\n
dawz	①等；守候；等候 ②守；看守\n取[指把灯泡取下来]\n[方]cawq；duij 带(小孩)\n[方]remj；dwz 着(火) Feiz ～ lo．火着了。\n[方]caeux 把；拿；捉拿\n(见deq) 等；等侯；等待\n(见hen) 守；看守；防守\n(见nangq) (蚂蟥)咬\n(见deng) ①对 ②中\n(见damh) 泡(饭)\n(见laj) 下(面)\n(见giet) 结(瓜、果) Go makbug ～ mak lo. 柚子树结果子了。\n(见cae) 犁(田、地)\n(见daenj) 戴(耳环、手镯)\n
dawzbak	(见habbak) 可口；合口味\n
dawzbanj	得法\n[方]haeujngeg 合拍[符合节奏]；协调一致\n
dawzboux	[方]sauq；dieb；fah；caij 交配；交尾[指禽类]\n
dawzbyuk	(见langhva) 禾稻扬花的那段时期\n
dawzcae	(见cae) 犁(田、地)\n
dawzcaiq	[方]gaemcaiq；giemqciengq；gonh；neijcienz 负债；欠债\n
dawzdaez	切题\n
dawzdengq	(见dawzneuz) 放哨；了望\n
dawzdingh	公证(人)\n
dawzfaek	[方]haeujliemz；roengzfaek 结荚[豆类开始结实]\n
dawzfoengfoeng	[方] 火焰很大\n
dawzgaenj	[方] 抓紧\n
dawzgeng	巡夜；巡更[旧时兼打更鼓]\n(见dawzgeuq) 放哨或守关卡[在山上]\n
dawzgeuq	[方]dawzgeng；dawzngeuh；saeujgeng 放哨或守关卡[在山上]\n
dawzgyaq	(见gaisiengq) ①摆臭架子②招摇过市\n
dawzgyuk	稻谷物出花的时候\n
dawzhaeujrwz	[方]dawzhaeujsim；giphwnjrwz；giphaeujrwz 重视；注意；入耳 Vunz gangj mwngz cungj mbouj ～ ．别人讲你都不注意。\n
dawzhaeujsim	(见dawzhaeujrwz) 重视；注意；入耳\n
dawzhauq	戴孝\n
dawzhoz	气味相投\n
dawzhuhu	[方] 火焰很大\n
dawzmaeg	(见dinghmeg) 切脉\n
dawzmeg	(见dinghmeg) 切脉\n
dawzneuz	[方]cuengqsauq 放哨；望风\n[方]gaujliuh；fangsau；dawzdengq ①放哨[一般在高处] ②了望[指从高处或远处了望]\n
dawzngeuh	(见dawzgeuq) 放哨或守关卡[在山上]\n
dawzrap	挑担\n
dawzsaeg	[方]ndangsaeg；ndwensaeg；doiqging；daeujhoengz 月经\n
dawzsaiz	(见daenghaiva) 结灯花\n
dawzseiz	(见habseiz) 合时；适时\n
dawzsingj	(见singjgaeh) 警惕\n
dawzvaiz	[方]dwvaiz；dajcae；caeraeq 犁耙田\n
dawzyagyag	[方] 形容火焰很大\n
dawzyebyeb	[方] 形容灯火将熄．一黑一亮的样子\n
dawzyegyeg	[方] 形容灯火将熄，一黑一亮的样子\n
dawzyinx	着迷；上瘾\n
dawzyinh	押韵\n
dawzyubyub	[方] 火焰很大\n
dawj	[方]cauq；soengj；ngaex 猛推；猛撞 Giceh ～ lumq ciengz．汽车撞倒了墙壁。\n[方] 下(面)\n(见ungj) 推\n
dawjfax	(见lajmbwn) 天下\n
dawh	[方]guhduh 筷子
de	[方]minz 他；她；它\n(见haenx) 那\n(见yaek) 将要；快要\n
dez	(见boh) 父亲\n
dex	(见aemq) 背 ～ lwgnyez 背小孩\n
deq	[方]dawz；rengq；hongq；daeux 等；等候；等待[时间比caj较长]\n(见demq) 埋伏等待\n(见daiz) 托住\n(见ciep) 承接[用容器或双手接受从上往下落的东西]\n(见baengh) 靠；依靠；依赖\n
deh	[方]beh；nengzdeb；danghdeh；mengzgyeh 蛔虫\n(见dah) ①女[指青少年或幼年] ②对同辈或小辈青少年女性称呼的词头 ③青少年女性的量词\n(见yeu) 身高而瘦\n(见daengj) 拦截\n
dehbenj	[方]behbenj 条虫\n
deb	碟子\n(见gyaep) 撵；追；追赶；驱逐\n
ded	(见dek) 用手轻轻地触动\n
deg	(见dig) 笛子\n
deigawj	(见gawj) 推举\n
deij	(见bogfeiz) 火把\n
deixleix	(见fungsij) 风水；堪舆\n
deiq	[方] (一小)块\n
deih	①地 ②地方\n[方]maed 密[距离近]\n频繁\n(见moh) 墓；坟墓\n
deihbengq	(见duhdoemciemz) 早熟花生\n
deihbouh	(见bouh) 地步\n
deihbuenz	地盘\n
deihcaeux	(见duhdoemciemz) 早熟花生\n
deihco	地租\n
deihdaeuh	(见duhdoem与duhnamh) 花生\n
deihdangz	(见diegdangz) 场；场地\n
deihdoz	[与diduz同] 地图\n
deihdoengh	[方]deihsaengq；namhdoengh；namhnywenj；dihnaeng；diegdoengh 地震\n
deihfueng	地方\n
deihgoek	[方]go'ngegngingz 地巴麻[灌木根，皮、叶等均有剧毒，可作杀虫剂，旧时群众用来毒鱼]\n
deihgoengq	①地窖；地洞 ②防空洞；地下室；地道 ③碉堡\n
deih'itit	[方] 形容密密麻麻的；很密\n
deihleix	地理\n
deihmienh	地面\n
deihnamh	(见dieg) 土地\n
deihsaengq	(见deihdoengh) 地震\n
deihseiq	地势\n
deihviengj	(见doekgungx) 偏僻；僻静(的地方)\n
deihyaenyaen	[方] 形容密密麻麻的；很密[如天上的星星，田里种的秧苗等]\n
dek	[方]deng 用手轻轻地触动 Miz den bw! Fwngz gaej luenh ～．有电!手不要乱动!\n[方] 分裂\n[方]aq；bek 裂；裂开；爆裂；破裂；爆炸 Naz ～ lo．田干裂了。\n[方] 吓唬[小孩开玩笑时吓唬别人]\n
dekhau	龟裂[指地面或田土]\n
dem	[方]semz；denz 增；增添；增加 Daeng youz noix lo，～ di roengz bae． 灯里的油少了，添一点下去。\n[方] haem；laem；dum；um 还[放在句尾，表示强调] Caiq aeu aen ～．再要一个。\n(见doek) 又\n
demding	添丁\n
demhwnq	扩建\n
demrengz	加一把劲\n
demsou	增产；增收[指农作物]\n
demjdok	(见ndaemmak) 种痘\n
demx	[方]sat (人睡的)竹席\n(见dungh) 竹垫；晒席\n
demq	[方]ndom；deq；boemz 埋伏等待 Haemhneix gou bae ～ nyaenmak． 今晚我去伺捕果子狸。\n侦探；窥视；窥探\n
demqcoeng	(玉米)开花\n
demh	[方]cah 垫；垫补；垫付\n(见led) 掭[用毛笔蘸墨后，斜着在砚台上理顺笔毛或除去多余的墨汁]\n
demhnaengh	坐垫\n
den	电\n
denbau	电报\n
denciz	[与denyouz同] [方]yuzdendungz 电池\n
dendaiz	电台\n
denduugz	电筒\n
dendwngh	电灯\n
denganj	[方]dienhganj；dienzganj 电杆\n
dengi	电器 ～ ancang aeu hableix． 电器安装要合理。\n
denliz	电力[做动力用的电也可用dienh] ～ gunghyez 电力工业 Dienh mbouj doh．电力不足。\n
densen	电线\n
denva	电话\n
denyingj	电影\n
denyouz	[与denciz同] [方]yuzdendungz 电池\n
denz	[方]moegdenz；dep；faz；moeg；rangh 棉被\n[方]dienz 填(笔)；描红\n(见dem) 增；增添；增加\n
denzbeu	[方]moegbeu 被单[单层布被]\n
denzdauq	(见mienzdauq) 棉胎；棉套\n
denzdemh	褥子\n
denzmienz	(见mienzdauq) 棉胎；棉套\n
denjciuj	碘酒\n
denqbungz	[方] 天棚[用竹蔑之类编成的天花板]\n
denqsez	(见ngaeq) 恳求\n
denh	(见dieg) 土地\n
denhloh	(见ciengxloh) 养路\n
denhvwnz	天文\n
deng	[与ngaiz同] [方]dwg 挨；被\n(见dek) 用手轻轻地触动\n[方]dawz ①对 Mwngz gangj ～ lo．你讲对了。  ②中Mwngz nyingz ～ lo．你射中了。\n(见ciem) 上(扦)\n(见ding) 疔；疔疮\n
dengbak	(见habbak) 可口；合口味\n
dengciemq	沦陷\n
deng'eiq	(见hab'eiq) 合意；中意；如意\n
denggyaeuj	(见cam) 簪子；头簪\n
denghoz	(见hab'eiq) 合意；中意；如意\n
deng'iek	挨饿\n
dengliengz	(见dwgliengz) 伤风感冒\n
dengraemx	[方] 马喝水时水误入气管[不及时医治即死]\n
dengseiz	(见habseiz) 适时\n
dengz	(见ndaemq) 刺[用尖刀对准预定的部位用力刺入]\n
dengznaez	(见nawz) 囱门\n
dengj	[方] 检举\n(见bauq) 涌\n(见dingj) 顶(住)；牮\n[方] ①冒汗 ②排泄\n
dengx	[方]ruzbanhdieng；ruzruqmou 艇；小艇\n(见biu) ①射；弹 ②冒\n
dengq	(见dieb) 小碟子\n(见ep) 钓(鱼)\n(见caih) 任由；任凭；听凭；无论；不管；不论；随；随便\n
dengh	(见gyongz) 捅；撞 Aeu saux ～ makbug．拿竹竿捅柚子。\n
dep	[方]nemz；ap；naemz；neb；gaemh；gyawj；naeb 靠近；接近；临近\n[方]get；gvet (慢条斯理地)小饮(酒)\n(见denz) 棉被\n(见ve) 蹄[除马外]\n
det	(见daih) 过滤；滤\n
detlet	(见byad) 失足；滑(脚)\n
detmaeg	(见fadmaeg) (木匠)打墨线\n
deu	[方]diu；dik；dit (用针)挑(刺) Dawz oen ～ okdaeuj．把刺挑出来。\n[方]diu；gvet 疏通(渠道) ～ mieng疏通水沟\n[方]gyoi 剖(禽类的肠子) ～ saej gaeq 剖鸡肠\n雕；雕刻\n(见gemh) 山坳[狭窄的山口]\n(见dik) 剔(骨头)\n
deudik	挑剔[过分严格地在细节上指责]\n
deuz	[方]ni；nei 逃；逃跑；逃亡；逃走；逃窜\n(见geu) ()根(线)\n
deuzbing	逃兵\n
deuzbuenz	(见baefinz) (女人)出走\n
deuzdai	[方]nihai 逃亡\n
deuzgaq	(见vengzdiuz) 横条\n
deuzgang	(见gangdiuz) 钢条\n
deuzhag	逃学；旷课\n
deuzhong	旷工\n
deuziek	逃荒\n
deuzmingh	逃命；逃生\n
deuznanh	逃难\n
deuzsadsad	[方]ged；lied；lenh 形容很多人拼命地逃跑\n
deuzsanq	逃散\n
deuzyiengh	走样\n
deuq	[方]gvit；gviq；diu;bongq；viq (用细棍子慢慢)拨 Dawz faex ～ gij nyapnyaj neix bae．用木棍把垃圾拨走。\n
deuh	(见lix) 活；活着\n(见caiq) 再；又\n
deuhmaz	(见dauqdaeuj) 又来；再来
di	(见mboujmiz) 不然；否则\n(一)点；(一)些[指小东西的量词] ～ neix hawj mwngz．这点是给你的。 Byaij vaiq ～．快些走。\n①些[表示不定数量] miz ～ 有些 ②放在形容词后，表示“略微” haemq hung ～ 稍大些\n
dicuj	地主\n
didi	[方]iqditdit；itit；ndingqndeu；ngitndeu；yitndeu 点滴；一点点[形容很少]\n
diduz	[与deihdoz同] 地图\n
digih	地区\n
digiuz	地球\n
digozcujyi	帝国主义\n
dileiz	地雷\n
dineix	这么些；这么点儿\n
diyaq	(见cixbah) ①不仅；还不算 ②就算；算了\n
diz	锻造；打(铁器) ～ goenh 锻造手镯 ～ gvak 打锄头\n提炼\n
dizlienh	锤炼\n
dizyinz	敌人\n
dij	[方]daej 值；价值；值得 Aen ci neix ～ geijlai cienz? 这部车值多少钱? Yiengh neix guh mbouj ～．这样做不值得。\n受得住；经得住 De ～ ndaej nit 他受得住冷。\n(见yaek) 嗝吱\n(见laihdai) 耍赖；赖死；抵赖\n
dijbauj	[方]daejbauj 宝贵；贵重；珍贵 Gij doxgaiq neix ～ lai．这件东西很贵重。\n
dijci	(见daeqceih) 抵制\n
dijsik	(见gyaezgyoh) 爱惜\n
dijyuz	体育\n
diq	[方]bid；laeh；swt 卸下[如卸下担子或放下背着的小孩]\n(见gvaek) 擦(火柴)；打(火石取火)\n(见gyaemz) 密合\n(见donq) 磕\n
dih	[方]gah 的[用于抽象的形容词后面或长修饰语里] Veijda ～ Cunghgoz Gungcanjdangj fanhbi! 伟大的中国共产党万岁!\n[方]dae 锑\n(见dieg) 土地\n
dihdaej	(见haxbaenh) 刚才\n
dihgaeuq	(见dieggaeuq) 故地；旧址；原处\n
dihgyaj	(见dieggyaj) 秧地\n
dihgyaiq	(见dieggyaiq) 地界\n
dihmeh	(见mehmbwk) 妇女；女人\n
dihnaeng	(见deihdoengh)  地震\n
dihndai	(见diegwnq) 别处\n
dihsuisui	[方] 形容密密麻麻的；很密\n
dih'wnq	(见diegwnq) 别处\n
dihyuq	(见diegyouq) 住址；住地；地址\n
did	[方]ndumj；dup；mbuet；dok；ngad (树木、种子)发(芽)[一般指树枝或地里的种子]\n(见dotbyak) 破壳\n
dieb	[方]dab 蹬；踏\n[方]dingq；dengq 小碟子[俗称盐碟]\n(见dawzboux) 交配；交尾[指禽类]\n(见daeb) 叠；垒\n
diebdaengq	镫；马镫\n
diebdin	(土织布机上的)脚踏板\n
dieg	①地 ②地址\n区域；地方\n[与diegdeih同] [方]dih；deihnamh；diegnamh 土地\n
diegbingz	[方]bingzdeih 平原；平地\n
diegboih	僻壤\n
diegbya	山地\n
diegbyaek	[方]reihbyaek 菜地\n
diegcap	驻地\n
diegcoj	(见faenzsan) 坟山\n故乡；祖籍\n
diegdangz	[女]deihdangz 场[用来翻晒粮食及它物或碾轧谷物的场地，也叫晒场、晒谷场、晒坪等。]\n
diegdeih	[与dieg同] 土地\n山河；河山\n
diegdoengsaenq	通讯处\n
diegdoengh	(见deihdoengh) 地震；地动\n
diegfouq	鱼米之乡\n
diegfwz	荒地\n
dieggajvunz	刑场\n
dieggaeuq	[方]dihgaeuq 故地；旧址；原处\n
dieggaiq	(见dieggyaiq) 地界\n
diegguek	国土；山河；领土；疆土；疆域\n
dieggumh	盆地\n
dieggvangq	矿山\n
dieggyaj	[方]dihgyaj 秧地[指在早地上播秧的]\n
dieggyae	远方\n
dieggyaiq	[方]dihgyaiq；dieggaiq 地界\n疆界\n
dieghawq	陆地\n
dieghong	工地\n
diegmoh	墓地\n
diegnaengh	座位；位子；席位\n
diegnamh	(见dieg) 土地\n
diegnit	寒带\n
diegnyaengq	(见diegnywj) 草地\n
diegnywj	[方]diegnyaengq 草地；草原\n
diegok	产地\n
diegraeuj	温带\n
diegrog	外地\n
diegsa	沙漠\n
diegsang	高原；高地\n
diegseng	故乡；老家；原籍；家乡\n
diegsuen	园地\n
diegvih	地位\n
diegwnq	异乡\n[方]linghdieg；dih'wnq；mbaenqwnq；dihndai 别处\n
diegyouq	[方]dienhyouq；dihyuq；diegywq 住址；住地；地址；住所\n
diegyouqgaenj	重地\n
diegywq	(见diegyouq) 住址；住地；地址\n
diek	(见iu) 邀请；邀约\n
diem	[方]ciet；yuj；yoz；liuj；yo (往上)提(罾) Bya haeuj saeng lo，vaiq ～ ha! 鱼进罾了，快提起来呀!\n[方]yo 抬；提(脚) Maxlwg ～ daez naj．小马抬起前脚。\n(见yo) 藏；收藏\n
diemcaw	[方]hiqroenx；baeg；mex；doiqcaw 喘气；呼大气\n
diemheiq	[方]doiqcaw；yauheiq；cuengqheiq；rauheiq；caeuheiq；diucaw；doqheiq；diemjcaw 呼吸\n
diemz	甜\n
diemzdwx	(见diemzwk) 很甜；甜味很浓\n
diemzsoebsoeb	[方] 甜甜的\n
diemzsubsub	[方] 乐滋滋；甜甜的\n
diemzswdswd	[方] 甜津津\n
diemzwk	[方]vanlau；diendiemz；vangaek；nyiemh；vannaek；niemh；diemzdwx 很甜；甜味根浓 Gij dangzrwi neix ～ bae．这些蜂蜜甜味根浓。\n
diemzyemyem	[方] 清甜\n
diemzyemj	(见vannek) 微甜[指食品或果类]\n
diemj	[方]douh；ndienq 点(火) ～ feiz 点火 ～ daeng 点灯\n[方]caek；naed；ndak ()点；()滴 song ～ raemxfwn 两滴雨水\n[方]ganj；longh；yaengx；dwk 捕；摸；抓[指晚上用火光照亮来捕鱼] Haemhneix mwngz bae ～ bya lwi? 今晚你去捕鱼吗?\n点(名)\n(清)点；查；清查；查点；检查\n(一)点(钟) Geij(原文为gaej－［honghlaj］) lai ～ cung lo? 几点钟了?\n(见yaeg) 蘸\n(见caemj) 蘸(墨水)\n
diemjcaw	(见diemheiq) 呼吸\n
diemjdaeuz	[方] 暗号\n
diemjdawz	点燃\n
diemjduenz	(与cinghyiengh同) 清乡[过去反动派对革命人民镇压的一种手段]\n
diemjraemx	(见damqdingq) 探听\n
diemjsoij	(见diemjyaet) 侦探；侦察\n
diemjsou	点收；查收\n
diemjsuenq	盘算\n
diemjsuij	(见damqdingq) 探听\n
diemjyaet	[方]diemjsoij 侦探；侦察；暗探\n
diemx	软草席\n
diemq	店\n(见louz) 留(种)[指经过挑选的] ～ duz moulangz neix ma guh cungj．留这隻公猪来做种。\n(见genj) 拣；选；挑选；选择\n(见yet) 点播；点种\n
diemhmaeg	(见maegyienh) 砚台\n
dienbingz	天平\n
diencai	天灾\n
diencaiz	天才\n
diencingj	[方]daxhongh；gyangdien 天井\n
diendangz	天堂\n
diendeih	天地；乾坤\n
diendiemz	(见diemzwk) 很甜；甜味浓\n
diengan	天干\n
dienheiq	[方]mbwn 天气；气候\n
dienseng	天然；天生\n
diensiengq	天象；气象\n
dienyah	(见lajmbwn) 天下\n
dienyiemj	天险；天堑\n
dienz	[方]dimz ①填[把凹陷的地方填平] ～ namh roengz ndaw gumz bae． 把土填到坑里去。 ②填写 ～ biuj 填表\n(见denz) 填(笔)；描红\n[方] 大力地打\n赔偿；偿还\n
dienzbiuj	填表\n
dienzcaet	田七[药材名]\n
dienzfuengz	(见ciepmienh) 岳父、母对女婿续房之称\n
dienzganj	(见denganj) 电杆\n
dienzhoengq	填空\n
dienzmingh	抵命；偿命\n
dienx	(见damh) 糖和盐混合在一起的味道\n
dienq	(见roemx) 冲；闯\n
dienh	电\n[方]gunq 蓝靛；靛青\n[方]gungdienh 宫殿\n
